id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
112,trump,1,yes,1,Negative,1,None of the above,0.6322,,lindamama02,,5,,,"RT @SnarkyDemo: What did the #GOPDebate teach us about a future President Trump?  America probably won•À_•À_t be safe, except if we•À_•À_re attacked •À_•À__",,8/7/15 9:53,6.30E+17,,
136,trump,0.6921,yes,1,Negative,1,FOX News or Moderators,1,,JCArgentum,,310,,,"RT @DanScavino: .@MegynKelly,
You failed the American people tonight. 
You tried to make history, by destroying @realDonaldTrump. #KellyFai•À_•À__",,8/7/15 9:53,6.30E+17,,
139,trump,0.7063,yes,1,Negative,1,FOX News or Moderators,1,,Transcend_Rsrch,,0,,,@megynkelly @BretBaier @foxnews WTF was up with Chris Wallace attacking #Trump2016 on bankruptcy then giving Rubio a softball? #GOPDebate,,8/7/15 9:53,6.30E+17,,
164,trump,1,yes,1,Neutral,1,None of the above,1,,owlzly,,0,,,#GOPDebate in one picture http://t.co/WMmucJUqJu,,8/7/15 9:53,6.30E+17,Up North,Pacific Time (US & Canada)
167,trump,1,yes,1,Negative,1,Women's Issues (not abortion though),0.6598,,shyone269,,10,,,"RT @NancyLeeGrahn: The cheers from #GOPDebate  audience afterTrump defiantly named @Rosie as the woman he called ""Fat Pig"" were the voices •À_•À__",,8/7/15 9:53,6.30E+17,Not where I want to be U.S.A.,America/New_York
174,trump,1,yes,1,Negative,1,None of the above,0.6211,,justanothersnl,,11,,,RT @oftenimprudent: I wish we could teach teenage girls to love themselves as much as trump loves himself. #GOPdebate,,8/7/15 9:53,6.30E+17,with Carmen Sandiego,Eastern Time (US & Canada)
218,cruz,1,yes,1,Negative,1,None of the above,1,,jojo21,,10,,,RT @kesgardner: All cruz does is attack other Republicans. #GOPDebate,,8/7/15 9:53,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
221,trump,1,yes,1,Negative,1,None of the above,1,,kevincron,,64,,,"RT @larhunter: If trump wins the election, then we'll know we're on the Biff-stole-the-almanac timeline. #GOPDebate",,8/7/15 9:53,6.30E+17,Alto MI,Central Time (US & Canada)
226,trump,1,yes,1,Negative,1,None of the above,1,,jojo21,,22,,,"RT @WhitneyNeal: Trump has yet to give a single, evidence-based answer to a direct question about policy. That should frighten you. #GOPDeb•À_•À__",,8/7/15 9:53,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
237,trump,1,yes,1,Negative,1,None of the above,1,,jojo21,,12,,,"RT @mrskimcam: Trump just said the U.S. is stupid, so let's vote him President. WTF people. #GOPDebate",,8/7/15 9:53,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
238,kasich,1,yes,1,Positive,1,None of the above,1,,ultrasonkim,,0,,,So excited for @johnkasich #GOPDebate #Kasich4Us #Republicandebate #kasich2016 been waiting for 20 years!!,,8/7/15 9:53,6.30E+17,central ohio,
240,trump,1,yes,1,Negative,1,None of the above,1,,amarco16,,0,,,Hey look it's my feelings about trump summed up in one gif #GOPDebate http://t.co/zjWUGwj9Hz,,8/7/15 9:53,6.30E+17,,Quito
247,trump,1,yes,1,Negative,1,None of the above,1,,jojo21,,11,,,RT @kesgardner: Trump is a lunatic. #GOPDebate,,8/7/15 9:52,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
248,cruz,1,yes,1,Positive,1,None of the above,1,,ChuckNellis,,6,,,"Cruz has class &amp; truth, that gets my vote! #GOPDebate",,8/7/15 9:52,6.30E+17,Great State of North Carolina!,Eastern Time (US & Canada)
253,trump,1,yes,1,Negative,1,FOX News or Moderators,1,,jojo21,,67,,,"RT @kesgardner: Hi Fox panel, can you just ask Donald every single question? Hand him a shovel while you're at it so he can keep digging. #•À_•À__",,8/7/15 9:52,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
258,trump,1,yes,1,Negative,1,Women's Issues (not abortion though),0.6667,,beetlechocolate,,0,,,Why are all the Trump accessory women wearing the same shoes?!  #GOPDebate http://t.co/Xz4zc1Lt8N,,8/7/15 9:52,6.30E+17,everything is fake.,Central Time (US & Canada)
260,trump,1,yes,1,Negative,1,None of the above,1,,_iheartmomo,,0,,,And trump is an absolute nut! So entertaining LOL #GOPDebate,,8/7/15 9:52,6.30E+17,"Accra, New Jersey",Mountain Time (US & Canada)
265,trump,1,yes,1,Negative,1,None of the above,1,,janniaragon,,0,,,I give him a e for his big ego. #GOPDebate A's are earned for excellence. Rhymes with rump.,,8/7/15 9:52,6.30E+17,,Pacific Time (US & Canada)
271,trump,1,yes,1,Negative,1,Abortion,1,,Clever_Otter,,0,,,Trump changed his mind on supporting PARTIAL BIRTH ABORTION because a friend changed their mind on aborting &amp; had a great kid. #GOPDebate,,8/7/15 9:52,6.30E+17,Earth,Mountain Time (US & Canada)
286,trump,1,yes,1,Negative,1,None of the above,1,,4closureNation2,,1216,,,"RT @pattonoswalt: If Trump is against ""p.c. culture,"" I'm suddenly 100% for it. Not even kidding. What a howling shit-cave of a human. #GOP•À_•À__",,8/7/15 9:52,6.30E+17,California,Arizona
296,trump,1,yes,1,Negative,1,None of the above,1,,Alisonnj,,0,,,"If #DonaldTrump donates to U..He can call in a favor years later?? Sounds like #TheGodfather
NOT #POTUS Thats legal?
#GOPDebate #GOPClownCar",,8/7/15 9:52,6.30E+17,Northeast USA,Eastern Time (US & Canada)
299,trump,1,yes,1,Negative,1,None of the above,1,,jojo21,,8,,,"RT @kesgardner: If politics can be even partially rational, Trump's campaign for the GOP nomination just ended. #GOPDebate",,8/7/15 9:52,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
305,cruz,1,yes,1,Negative,1,None of the above,1,,BillSeitz,,224,,,RT @maureenjohnson: cruz is going to personally take away your telescope and try you as a witch. #GOPDebate,,8/7/15 9:52,6.30E+17,60010,Central Time (US & Canada)
326,trump,0.6786,yes,1,Negative,1,None of the above,1,,SadhbhWalshe,,0,,,"Paul Krugman sums up what happended last night: ""One of our two major parties has gone off the deep end"" http://t.co/gkubEM7gE7 #GOPDebate",,8/7/15 9:52,6.30E+17,,Dublin
344,trump,1,yes,1,Negative,1,Racial issues,1,,globalnation,,27,,,"RT @TUSK81: Not one candidate spoke up against Trump's mass-deportation plan, &amp; not one condemned his racist comments. Latinos won't forget•À_•À__",,8/7/15 9:52,6.30E+17,,Hawaii
345,trump,1,yes,1,Positive,1,None of the above,1,,MelisaAnnis,,0,,,"Donald is my hero. 
 #GOPDebate http://t.co/9ZZFLChJQO",,8/7/15 9:52,6.30E+17,"Brooklyn, NY",Quito
380,cruz,1,yes,1,Positive,1,None of the above,1,,jma928,,2,,,"RT @nevagphx1: @CarlyFiorina Magnificent at the first #GOPDebate. I support cruz as POTUS, but would support you as running mate or POT•À_•À__",,8/7/15 9:51,6.30E+17,Pa,
388,trump,1,yes,1,Negative,1,FOX News or Moderators,0.3547,,FrostyGPW,,2,,,RT @NewsWriter2: So we have Americans getting beheaded overseas and @megynkelly is worried whether @realDonaldTrump calls Rosie O'Donnell f•À_•À__,,8/7/15 9:51,6.30E+17,Tennessee,Central Time (US & Canada)
395,trump,1,yes,1,Negative,1,Immigration,0.3582,,ATeichner,,9,,,"RT @vivigold197: @realDonaldTrump: misogynist, ignorant, xenophobic and greedy: another proof that money does not buy class. #GOPDebate #GO•À_•À__",,8/7/15 9:51,6.30E+17,"Sugar Hill, GA",Eastern Time (US & Canada)
414,trump,1,yes,1,Negative,1,None of the above,1,,rainevals,,3403,,,RT @deray: Trump literally said that he donates to politicians and then calls them later to get what he wants. He literally just said that.•À_•À__,,8/7/15 9:51,6.30E+17,Salem Oregon,
422,trump,1,yes,1,Positive,1,None of the above,1,,gambling3NT,,0,,,"#GOPDebate Debate was good once they quit throwing crap at @realDonaldTrump and got substantive.  Candidates handled the ""gotcha"" questions.",,8/7/15 9:51,6.30E+17,colorado,
429,trump,1,yes,1,Negative,1,FOX News or Moderators,0.6667,,rashid7053,,28,,,RT @3ChicsPolitico: Trump calling @megynkelly a bimbo is reprehensible. This is about choosing a candidate for president NOT the Jerry Spri•À_•À__,,8/7/15 9:51,6.30E+17,San Diego,Atlantic Time (Canada)
447,trump,1,yes,1,Negative,1,None of the above,1,,libertyjibbet,,1,,,"Hey .@realDonaldTrump You know who didn't whine about ""unfair"" questions? @CarlyFiorina Grow a set why don't ya'. #GOPDebate",,8/7/15 9:51,6.30E+17,United States of America,Central Time (US & Canada)
450,trump,1,yes,1,Negative,1,None of the above,0.6667,,Txwolfpackbride,,137,,,RT @feministabulous: My feelings about Trump after #GOPDebate: http://t.co/bKuz2OiamE,,8/7/15 9:51,6.30E+17,,
458,cruz,1,yes,1,Positive,1,None of the above,0.6941,,josemorelos,,257,,,"RT @WAGNERGIRLE: Thank you @tedcruz for speaking out on #govermentcartel 
#MakeAmericaGreatAgain  #SecureTheBorder #GOPDebate http://t.co/•À_•À__",,8/7/15 9:51,6.30E+17,"California, USA",Tijuana
478,trump,1,yes,1,Negative,1,None of the above,0.6778,,FreedomJames7,,0,,,"trump: Reagan Was A Con Man Who Couldn't 'Deliver The Goods' | ThinkProgress
#GOPDebate http://t.co/LHmRKxWvcI",,8/7/15 9:51,6.30E+17,,
484,cruz,1,yes,1,Neutral,1,Foreign Policy,0.6899,,Bobby9527,,74,,,RT @AnneBayefsky: .@SenTedCruz: any American who leaves &amp; joins #ISIS should lose their passport. So there's no coming home. #GOPDebate,,8/7/15 9:50,6.30E+17,,Eastern Time (US & Canada)
487,trump,1,yes,1,Negative,1,None of the above,1,,George_Gramm,,1,,,"RT @Anergo_Teacher: Seriously, #Trump is dangerous for the whole world. #GOPDebate",,8/7/15 9:50,6.30E+17,Welcome to Greece:),
492,trump,1,yes,1,Negative,1,Healthcare (including Medicare),0.6632,,jhmilner,,0,,,Credit where credit is due - I was shocked #SHOCKED by Trump's cogent health care debate response #GOPdebate  https://t.co/Mdfg53UfaZ,,8/7/15 9:50,6.30E+17,Urban Institute-Washington DC,Eastern Time (US & Canada)
502,trump,1,yes,1,Negative,1,None of the above,0.6739,,dmc2et,,0,,,@ElianaBenador @PoliticalShort @Samlove0313Love @_AndyBryant @ebenjones @mjgranger1 #GOPDebate Trump too selfish &amp; immature to have power.,,8/7/15 9:50,6.30E+17,"SE Georgia, USA",Eastern Time (US & Canada)
515,cruz,1,yes,1,Positive,1,None of the above,1,,MaidmaeMarion,,98,,,RT @RickCanton: #CruzCrew - the outsider. Always tells the truth. Honors commitments. #GOPDebate http://t.co/WHEoRxlcid,,8/7/15 9:50,6.30E+17,,
534,cruz,1,yes,1,Positive,1,None of the above,1,,EscapeVelo,,8,,,RT @thecjpearson: Called it. #GOPDebate #2016 #CruzToVictory http://t.co/P5JEm3cfpW,,8/7/15 9:50,6.30E+17,Twitter,
542,trump,0.686,yes,1,Negative,1,None of the above,1,,ripleycal,,0,,,"Re #GOPDebate: Sure, it's all fun and games until one of these wackos has his finger on the big red button. http://t.co/ndgrhvpB4I",,8/7/15 9:50,6.30E+17,"Pasadena, CA",Pacific Time (US & Canada)
592,trump,1,yes,1,Negative,1,None of the above,1,,pastwarranty,,0,,,"@kesgardner Agreed. Still, he's the one everyone is talking about. #mystified #GOPDebate",,8/7/15 9:50,6.30E+17,"New York, NY",Eastern Time (US & Canada)
593,trump,1,yes,1,Negative,1,Immigration,1,,GavHull,,1838,,,RT @pattonoswalt: trump's views on immigration are based solely on the first 8 minutes of SCARFACE. #GOPDebate,,8/7/15 9:50,6.30E+17,,Central Time (US & Canada)
616,trump,1,yes,1,Positive,1,None of the above,1,,jonnobotz,,401,,,RT @nerdist: Trump's really great in Orange is the New Orange #GOPDebate,,8/7/15 9:49,6.30E+17,,
640,trump,1,yes,1,Negative,1,None of the above,1,,Lady_NoNo,,18,,,RT @hilcox18: trump is Drunk Uncle #GOPDebate http://t.co/fcn61e8e3w,,8/7/15 9:49,6.30E+17,"Buffalo, New York",Eastern Time (US & Canada)
649,trump,0.6216,yes,1,Negative,1,FOX News or Moderators,1,,deb_BAE_,,0,,,which is NOT fair and balanced #GOPDebate,,8/7/15 9:49,6.30E+17,,
652,cruz,1,yes,1,Negative,1,None of the above,1,,Dttettleton,,206,,,RT @bazecraze: cruz looks like someone put a suit on a sigh. #GOPDebate,,8/7/15 9:49,6.30E+17,,Eastern Time (US & Canada)
658,trump,1,yes,1,Positive,1,None of the above,1,,borsato79,,0,,,"@realDonaldTrump treated @RandPaul like the little gnat he is. 
#GOPDebate #tcot #trump #MakeAmericaGreatAgain #GoTrump",,8/7/15 9:49,6.30E+17,,
672,trump,1,yes,1,Neutral,1,None of the above,0.6531,,ColdSober787,,655,,,RT @megynkelly: .@realDonaldTrump: I think the big problem this country has is being politically correct #GOPDebate,,8/7/15 9:49,6.30E+17,Oregon,Arizona
693,trump,1,yes,1,Positive,1,None of the above,1,,tjensen739,,802,,,"RT @DanScavino: .@realDonaldTrump wins 1st #GOPDebate!
#MakeAmericaGreatAgain #Trump2016 #TeamTrump #TrumpForPresident _•À___•À_ http://t.co/2P8dW•À_•À__",,8/7/15 9:49,6.30E+17,Skyzone,
701,trump,1,yes,1,Negative,1,None of the above,1,,ScheidlDavid,,16,,,"RT @RadioFreeTom: Look, Trumpkins, your hero didn't even win the steak knives last night, know what I'm sayin' here? #GOPDebate",,8/7/15 9:49,6.30E+17,"Ottawa, Canada",
705,trump,1,yes,1,Negative,1,Women's Issues (not abortion though),1,,MrsKenagy,,1,,,"RT @ShadowBard: American women take note: When @@realDonaldTrump justified his piggish attacks on women at the #GOPDebate, not 1 man on sta•À_•À__",,8/7/15 9:49,6.30E+17,,Pacific Time (US & Canada)
720,trump,1,yes,1,Negative,1,Immigration,1,,ElkaSelzer,,102,,,RT @ThePatriot143: Let me help @FoxNews they wanted proof from Trump RE: Illegal Mexican Criminals #GOPDebate http://t.co/6yqBHhngsE http:/•À_•À__,,8/7/15 9:48,6.30E+17,United States,Quito
749,trump,1,yes,1,Negative,1,None of the above,1,,RTDNEWS,,1,,,"RT @MSchmidtRTD: Va. GOP leaders praise debate performances. Trump's, not so much. http://t.co/Ul5pgAq4UH #Election2016 #GOPDebate",,8/7/15 9:48,6.30E+17,"Richmond, VA",Eastern Time (US & Canada)
755,trump,1,yes,1,Negative,1,None of the above,1,,dare2dream82,,34,,,"RT @_HankRearden: Well, so much for Krauthammer's theory about the 'collapse of Trump' lol. #GOPDebate #Trump2016 http://t.co/xtMDUbZGnj",,8/7/15 9:48,6.30E+17,United States,
757,trump,1,yes,1,Negative,1,Women's Issues (not abortion though),1,,SkyNebulaWmn,,0,,,@realDonaldTrump has issues with women 4 ex wives &amp; a daughter -Obama has 2 daughters 1 wife &amp; is Very Respectful #gopdebate #msnbc #cnn,,8/7/15 9:48,6.30E+17,Michigan,Quito
763,rubio,1,yes,1,Positive,1,None of the above,1,,LucasEVieira,,0,,,"I was pretty impressed by Rubio, Kasich, and Cruz in the primetime debate last night. #GOPDebate",,8/7/15 9:48,6.30E+17,"Santa Barbara, CA",Pacific Time (US & Canada)
770,trump,1,yes,1,Negative,1,None of the above,1,,EdMahmoud,,2,,,RT @stephenmengland: Just read @realDonaldTrump's early morning Twitter rants. . .there are reasons why it's not recommended to mix drugs a•À_•À__,,8/7/15 9:48,6.30E+17,Houston,Central Time (US & Canada)
774,trump,1,yes,1,Negative,1,None of the above,1,,JimC146,,0,,,"I'm quite certain that the @realDonaldTrump is working for @HillaryClinton. It is his mission to get her elected.
#GOPDebate",,8/7/15 9:48,6.30E+17,Ohio,Eastern Time (US & Canada)
775,trump,1,yes,1,Positive,1,None of the above,1,,Koolmoe21,,1,,,RT @blondieforkeeps: @Koolmoe21 I want a #trump for president shirt!!! #GOPDebate,,8/7/15 9:48,6.30E+17,Somewhere in Pennsylvania!,
777,trump,1,yes,1,Positive,1,None of the above,1,,PozPatrol,,44,,,RT @rabite: The winner is clear: @realDonaldTrump #GOPDebate http://t.co/w2gxqowO4P,,8/7/15 9:48,6.30E+17,Spergatory,Pacific Time (US & Canada)
791,trump,1,yes,1,Negative,1,None of the above,1,,matt_boyd_smith,,0,,,Absolutely terrifying. #Trump #GOPDebate http://t.co/m2leGhw8fJ,,8/7/15 9:48,6.30E+17,Dirty Dirty,Eastern Time (US & Canada)
797,kasich,1,yes,1,Positive,1,None of the above,1,,chksb10,,0,,,Kasich making a better showing so far than I thought he would #GOPDebate,,8/7/15 9:48,6.30E+17,"California, USA",
828,trump,0.6489,yes,1,Negative,1,None of the above,1,,GaryLaprell,,2,,,"RT @TheFriddle: I miss the days when conservatives wanted a @GOP Presidential candidate who was, you know, a conservative... #Trump #GOPDeb•À_•À__",,8/7/15 9:47,6.30E+17,"Colorado, USA",
855,trump,1,yes,1,Negative,1,None of the above,0.6477,,eadswins,,1,,,RT @PersianPolitik: @woodruffbets @thedailybeast And you just proved @realDonaldTrump point on bad journalists from the #GOPDebate can't ev•À_•À__,,8/7/15 9:47,6.30E+17,,
859,trump,1,yes,1,Negative,1,Women's Issues (not abortion though),0.6842,,shananigins15,,0,,,"I don't agree with @megynkelly but she is by no means a bimbo, #DonaldTrump.
As a woman, I find Trump's comments disgusting.
#GOPDebate",,8/7/15 9:47,6.30E+17,Earth,Eastern Time (US & Canada)
865,trump,1,yes,1,Negative,1,None of the above,1,,kanova,,0,,,"I mean, why should it matter if the questions were unfair? You didn't bother answering them anyway @realDonaldTrump #GOPDebate",,8/7/15 9:47,6.30E+17,"Atlanta, GA, USA",Eastern Time (US & Canada)
872,trump,1,yes,1,Neutral,1,FOX News or Moderators,1,,LAWriter,,0,,,trump Clashes With Megyn Kelly During #GOPDebate  (Video)   https://t.co/k8h5CZrYMW,,8/7/15 9:47,6.30E+17,"Los Angeles, CA",Pacific Time (US & Canada)
879,trump,0.6471,yes,1,Negative,1,None of the above,1,,Tylaskan,,332,,,RT @TamaraCG: My new favorite gif is perfect. #GOPDebate http://t.co/uKdZ8O85Av,,8/7/15 9:47,6.30E+17,Proverbs 31:25,Eastern Time (US & Canada)
884,trump,1,yes,1,Negative,1,Women's Issues (not abortion though),0.3333,,JamesRiley2,,197,,,"RT @AmyMek: The ONLY way @realDonaldTrump will ever be treated fairly by the media -&gt; 
#GOPDebate http://t.co/5wYduo9v2K",,8/7/15 9:47,6.30E+17,,Eastern Time (US & Canada)
885,trump,1,yes,1,Negative,1,None of the above,1,,StitchJonze,,0,,,@realDonaldTrump hires actors for his announcement. How many did he pay to click the @DRUDGE_REPORT survey ? #GOPDebate #Trump,,8/7/15 9:47,6.30E+17,•À_•À_•À_•À__•À_•À_•À_•À_ •À__•À_•À_êÔ•À_,Eastern Time (US & Canada)
887,trump,1,yes,1,Negative,1,None of the above,1,,MrGusStefano,,88,,,"RT @theLadyGrantham: Don't be trump dear, it's very middle class. #GOPDebate",,8/7/15 9:47,6.30E+17,Rio de Janeiro,
888,trump,1,yes,1,Negative,1,None of the above,1,,debrajsaunders,,0,,,#GOPdebate: Trump trumps Trump. @realDonaldTrump was biggest loser.    http://t.co/I4T3C2GMZO via @SFGate,,8/7/15 9:47,6.30E+17,San Francisco Chronicle,
890,rubio,1,yes,1,Negative,1,Abortion,0.3755,,elvislver56,,12,,,RT @TheBaxterBean: rubio: Constitutional Right To Choose Was 'Egregiously Flawed Decision' http://t.co/U63WRh7mXN #GOPDebate http://t•À_•À__,,8/7/15 9:47,6.30E+17,"Garden Grove, Ca",
894,trump,1,yes,1,Negative,1,None of the above,1,,MC_Stephenson,,0,,,"I know the audience erupted last night re: @realDonaldTrump and Rosie line of ques, but how could you want that guy for a Prez? #GOPDebate",,8/7/15 9:47,6.30E+17,"Austin, TX",Quito
895,rubio,1,yes,1,Positive,1,None of the above,1,,JohnPaulPedraza,,0,,,Winners of #GOPDebate Sen. @MarcoRubio &amp; Former @HP CEO @CarlyFiorina by far best Republican Presidential Candidates http://t.co/v9QDpMpkK4,,8/7/15 9:47,6.30E+17,#Miami & #Colombia,Eastern Time (US & Canada)
909,trump,1,yes,1,Negative,1,None of the above,1,,ariannaisgone,,122,,,RT @JRehling: #GOPDebate trump is what Bruce Wayne would have turned into if his parents lived.,,8/7/15 9:47,6.30E+17,Konoha,Pacific Time (US & Canada)
927,cruz,1,yes,1,Neutral,1,None of the above,1,,SEmpowermentS,,744,,,"RT @mydaughtersarmy: The debate has been hard on cruz.
#GOPDebate http://t.co/9hmr7Num6N",,8/7/15 9:46,6.30E+17,Vancouver WA,Arizona
945,trump,1,yes,1,Negative,1,None of the above,1,,JimC146,,0,,,"""[Trump] has no integrity, no character, and no principles, and he's proud of it."" - @MattWalshBlog
Agreed 
#GOPDebate #Trump",,8/7/15 9:46,6.30E+17,Ohio,Eastern Time (US & Canada)
962,trump,0.6711,yes,1,Negative,1,None of the above,1,,mch7576,,2,,,RT •À_•À_•À_@TeaTraitors: #GOPDebate was still Clown Show! I'm glad Head Clown Trump helping destroy GOP. http://t.co/pRy2QPCWfu•À_•À_•À_•À_,,8/7/15 9:46,6.30E+17,USA ,
967,trump,1,yes,1,Negative,1,None of the above,1,,sher_nolen,,1,,,"RT @pillary56: There's a difference between not being politically correct and being a massive jerk, Mr. Trump #GOPDebate",,8/7/15 9:46,6.30E+17,"Tulsa, Oklahoma, United States",Central Time (US & Canada)
968,kasich,0.684,yes,1,Negative,1,None of the above,0.684,,ryanearldobbs,,0,,,My thoughts: Perry and Fiorina must replace Paul and Kasich in the top ten. Jindal needs to step it up and replace Christie. #GOPDebate,,8/7/15 9:46,6.30E+17,"Southlake, TX / Chesapeake, VA",Central Time (US & Canada)
972,rubio,1,yes,1,Positive,1,None of the above,1,,RekLeCounte,,0,,,Interesting #GOPDebate analysis. @marcorubio clearly excelled as conservative leader we need. Go @TeamMarco! #tcot https://t.co/pve8wuodke,,8/7/15 9:46,6.30E+17,Virginia,Eastern Time (US & Canada)
973,trump,1,yes,1,Negative,1,None of the above,1,,thwatch,,0,,,@krauthammer Sorry the downfall of Trump in last nights debate is greatly exaggerated #GOPDebate,,8/7/15 9:46,6.30E+17,new york,Atlantic Time (Canada)
989,trump,1,yes,1,Negative,1,None of the above,1,,brianjhanley,,0,,,"trump, Democratic Spy? http://t.co/8N9MvTKN4u @realDonaldTrump @SenSanders #trump #DonaldTrump #Hillary2016 #GOPDebate",,8/7/15 9:46,6.30E+17,,
1000,trump,0.6659,yes,1,Negative,1,FOX News or Moderators,1,,Shirleystopirs,,1,,,RT @FreedomTexasMom: My LOVE for @megynkelly died tonight at the #GOPDebate #FoxNews #TrumpCruz2016 #MakeAmericaGreatAgain,,8/7/15 9:46,6.30E+17,,Atlantic Time (Canada)
1002,trump,1,yes,1,Negative,1,None of the above,1,,iAintBragging,,0,,,Does Trump not realize he's a complete joke or?? I feel as though he would have caught onto that by now #GOPDebate,,8/7/15 9:46,6.30E+17,probs rehearsal ,Pacific Time (US & Canada)
1005,rubio,1,yes,1,Positive,1,Immigration,1,,Conservatveone,,18,,,RT @RickCanton: #TeamMarco - understands immigration better than anyone on stage. #GOPDebate http://t.co/ivvfCxpnN7,,8/7/15 9:46,6.30E+17,,
1013,trump,1,yes,1,Negative,1,None of the above,1,,Flame__on,,4,,,"RT @coleasschneider: FYI, the real terror is trump's hair. #GOPDebate",,8/7/15 9:46,6.30E+17,Michigan,Central Time (US & Canada)
1029,trump,1,yes,1,Negative,1,None of the above,1,,sharynbovat,,0,,,When @realDonaldTrump hears what iSaid about him during TV interview on #gopdebate he'll call me a dog...Ruff ruff_•À_…è http://t.co/pyJ4HUhgjE,,8/7/15 9:45,6.30E+17,Washington DC,Central Time (US & Canada)
1061,cruz,1,yes,1,Positive,1,None of the above,0.66,,OmglolU,,19,,,"RT @Gabby_Hoffman: Best @tedcruz line re #GOPDebate: ""I will fight to defend liberty because my family knows what it's like to lose it"" htt•À_•À__",,8/7/15 9:45,6.30E+17,"Finland, Europe",Helsinki
