|Donald Trump|,|negative|,|RT @Chic4USA: Aaaand #megynfail brings in DNC chair to take down Trump thru women's rights. My gender once again used as fear tool. Ugh #GO_Ñ_|
|Donald Trump|,|negative|,|If the #GOPDebates keep going like this- I won't even bother going to the polls. @GOP @Reince that's a promise! #GOPDebate #TrumpCruz2016|
|Donald Trump|,|negative|,|Aaaand #megynfail brings in DNC chair to take down Trump thru women's rights. My gender once again used as fear tool. Ugh #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ª___ª_ô|
|Donald Trump|,|negative|,|RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ª___ª_ô|
|Donald Trump|,|negative|,|RT @TrotAlex: Sorry @edhenry I was not offended by @realDonaldTrump ! As a woman I was offended by @megynkelly !!! #GOPDebates #KellyFile|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,|RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ª___ª_ô|
|Donald Trump|,|negative|,|#FoxDebates hates Trump because he doesn't need Koch money. #GOPDebates|
|Donald Trump|,|negative|,|RT @mette_mariek: Donald Trump is @eddiepepitone's best character ever. #GOPDebates|
|Donald Trump|,|negative|,|RT @ericstonestreet: Trump has Cam hands. #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ª___ª_ô|
|Donald Trump|,|negative|,|@megynkelly Stop whining about Trumps comment to you... You obviously set out to attack him &amp; got a little back. Deal with it! #GOPDebates|
|Donald Trump|,|negative|,"|RT @Samstwitch: Wow, everybody's tweeting about @FoxNews', @megynkelly's bad treatment of @realDonaldTrump and #GOPDebates!  Agreed!|"
|Donald Trump|,|negative|,|RT @TrotAlex: Sorry @edhenry I was not offended by @realDonaldTrump ! As a woman I was offended by @megynkelly !!! #GOPDebates #KellyFile|
|Donald Trump|,|negative|,|RT @TrotAlex: Sorry @edhenry I was not offended by @realDonaldTrump ! As a woman I was offended by @megynkelly !!! #GOPDebates #KellyFile|
|Donald Trump|,|negative|,"|Wow, everybody's tweeting about @FoxNews', @megynkelly's bad treatment of @realDonaldTrump and #GOPDebates!  Agreed!|"
|Donald Trump|,|negative|,|RT @TrotAlex: Sorry @edhenry I was not offended by @realDonaldTrump ! As a woman I was offended by @megynkelly !!! #GOPDebates #KellyFile|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,|RT @TrotAlex: Sorry @edhenry I was not offended by @realDonaldTrump ! As a woman I was offended by @megynkelly !!! #GOPDebates #KellyFile|
|Donald Trump|,|negative|,|RT @BethBehrs: Classy. #GOPDebates  https://t.co/pZpyl1rdU6|
|Donald Trump|,|negative|,|Sorry @edhenry I was not offended by @realDonaldTrump ! As a woman I was offended by @megynkelly !!! #GOPDebates #KellyFile|
|Donald Trump|,|negative|,|RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ª___ª_ô|
|Donald Trump|,|negative|,|RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ª___ª_ô|
|Donald Trump|,|negative|,"|RT @RWSurferGirl: I am wondering what Fox is up to with THIS debate -- get rid of Trump, Paul, Cruz, Carson? _ª___ª_ô #GOPDebates  #GOPDebate|"
|John Kasich|,|negative|,|Huge bump! #Kasich #GopDebates  https://t.co/KJHNujEtFe|
|Donald Trump|,|negative|,|RT @msgoddessrises: FTW Ron. You nailed it he came close to telling Megyn to shut up. #Trump #GOPDebates  https://t.co/2U15vmQLUD|
|Donald Trump|,|negative|,|RT @ericstonestreet: Trump has Cam hands. #GOPDebates|
|Donald Trump|,|negative|,"|RT @UnitedCitizen01: @RockinJoe1 #FOZNEWS #GOPdebates   The ""Support Candidate"" Question was more MSM DIRTY TRICKS to Turn Crowd against #T_Ñ_|"
|Donald Trump|,|negative|,|RT @LeahDaughtry: I see Trump didn't bother with a new hairstylist.  #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,"|RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer _Ñ_|"
|Donald Trump|,|negative|,"|#GOPDebates Trump has air of Boris Yeltsin of Russia, nd he became President of Russia!!!|"
|Donald Trump|,|negative|,|RT @mbaratz: Is Trump a person or performance art? Serious question. #GOPDebates|
|Donald Trump|,|negative|,|RT @ericstonestreet: Trump has Cam hands. #GOPDebates|
|Donald Trump|,|negative|,|If there's one thing we can be certain of... It's that @FoxNews does not want @realDonaldTrump to win. #GOPdebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,|RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates|
|Donald Trump|,|negative|,|#Trump is failing the #FoxNews focus poll I knew he would. He bombed! Never attack a conservative woman. #GopDebates https://t.co/584A2xK2Wf|
|Marco Rubio|,|negative|,"|RT @SupermanHotMale: Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates|"
|Donald Trump|,|negative|,|RT @RWSurferGirl: These debates will raise @realDonaldTrump 's ratings because Fox News is afraid of Trump and it shows. #GOPDebate #GOPDeb_Ñ_|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,"|RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer _Ñ_|"
|Donald Trump|,|negative|,|RT @tmservo433: Prediction: Donald Trump goes up in post debate polls. Because he looks no crazier than anyone else and more entertaining #_Ñ_|
|Donald Trump|,|negative|,|Lots still searching for @realDonaldTrump on Google http://t.co/AkcODbzESt  but FOX focus group suggests trouble for the tycoon. #GOPdebates|
|Donald Trump|,|negative|,"|RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer _Ñ_|"
|Donald Trump|,|negative|,"|RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer _Ñ_|"
|Donald Trump|,|negative|,"|RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer _Ñ_|"
|Donald Trump|,|negative|,|RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ª___ª_ô|
|Donald Trump|,|negative|,|RT @DemocracyMatrz: Did Trump just admit to buying influence while at the same time declaring the need for campaign finance reform??? #GOPD_Ñ_|
|Donald Trump|,|negative|,"|RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer _Ñ_|"
|Donald Trump|,|negative|,|RT @monaeltahawy: Paging the Donald: you can't beat Jamaica in soccer either #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ª___ª_ô|
|Donald Trump|,|negative|,"|RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer _Ñ_|"
|Donald Trump|,|negative|,"|RT @Apathycase: So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer _Ñ_|"
|Donald Trump|,|negative|,|Congratulating himself for at least coming off better than one other person in these fucking #GOPDebates? Yup|
|Donald Trump|,|negative|,|RT @ericstonestreet: Trump has Cam hands. #GOPDebates|
|Donald Trump|,|negative|,|Donald Trump is an even bigger bully than Chris Christie. I'm astonished. #GOPDebates|
|Donald Trump|,|negative|,|RT @angie_brill: #KochBrothers Hate .@realDonaldTrump? Never forget... YOU created all of this.  http://t.co/R5RRAXRFuo  #GOPDebates #FeelT_Ñ_|
|Donald Trump|,|negative|,|RT @bryanlvt: I want Trump to run as an independent. I want to see an army of pissed off women give him some much deserved humility #GOPDeb_Ñ_|
|Marco Rubio|,|negative|,|@marcorubio  was a fail if u think he helped himself pls give me a cable show #gopdebates|
|Donald Trump|,|negative|,"|I just to say this #GOPDebates #DonaldTrump is like a bully on a playground, all talk! We know what's wrong, #howdowefixit|"
|Donald Trump|,|negative|,|RT @ericstonestreet: Trump has Cam hands. #GOPDebates|
|Donald Trump|,|negative|,|RT @ericstonestreet: Trump has Cam hands. #GOPDebates|
|Donald Trump|,|negative|,|I'm sorry but Trump was a total joke tonight. He took away valuable time from the other candidates. #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,|So I turned on MSNBC for opinions on the #GOPDebates. They were talking Trump Trump Trump. Huh? Were they listening all night?|
|Donald Trump|,|negative|,"|""I think Trump looks very unserious ""... Ya think?? #CNN #GOPDebates|"
|John Kasich|,|negative|,|Charlie how did #Kasich do? _ªÉ__ª¥ç_ªè_ #GOPDebates  https://t.co/S47O2TmKe8|
|Marco Rubio|,|negative|,"|RT @SupermanHotMale: Dear Senator Rubio, God has nothing to do with the Republican party... Get it right. #GopDebates|"
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|John Kasich|,|negative|,"|RT @SupermanHotMale: Dear John Kasich, Beat your Republican friends with a gay tree branch : )  #GopDebates|"
|Donald Trump|,|negative|,|Only losers tonight were @realDonaldTrump @RandPaul #GOPDebates winners @megynkelly #BenCarson|
|Donald Trump|,|negative|,|#Kasich #Bush #Trump but Donald's numbers are going to slip. #GOPDebates  https://t.co/MXWrthApwk|
|Donald Trump|,|negative|,|RT @ericstonestreet: Trump has Cam hands. #GOPDebates|
|Donald Trump|,|negative|,|I want Trump to run as an independent. I want to see an army of pissed off women give him some much deserved humility #GOPDebates|
|Donald Trump|,|negative|,|RT @monaeltahawy: Paging the Donald: you can't beat Jamaica in soccer either #GOPDebates|
|Donald Trump|,|negative|,|RT @monaeltahawy: Paging the Donald: you can't beat Jamaica in soccer either #GOPDebates|
|Donald Trump|,|negative|,|RT @monaeltahawy: Paging the Donald: you can't beat Jamaica in soccer either #GOPDebates|
|Donald Trump|,|negative|,|RT @monaeltahawy: Paging the Donald: you can't beat Jamaica in soccer either #GOPDebates|
|Donald Trump|,|negative|,|RT @monaeltahawy: Paging the Donald: you can't beat Jamaica in soccer either #GOPDebates|
|Donald Trump|,|negative|,|RT @monaeltahawy: Paging the Donald: you can't beat Jamaica in soccer either #GOPDebates|
|Donald Trump|,|negative|,|Paging the Donald: you can't beat Jamaica in soccer either #GOPDebates|
|Donald Trump|,|negative|,"|Trump: ""Our vets need to be taken care of"" _Ñ_ except John McCain, that loser! #GOPdebates|"
|Donald Trump|,|negative|,|Was anyone else expecting Trump to say something super racist when he mentioned China and Japan? #GOPDebates|
|Donald Trump|,|negative|,|HA! Hahahahahaha! Ha ha ha ha!  .@RealDonaldTrump was beat up and got his ass handed to him BY A WOMAN - .@MegynKelly FTW!!! #GOPdebates|
|Marco Rubio|,|negative|,"|Marco Rubio's campaign slogan needs to be ""from bar back to president"" #GOPDebates|"
|John Kasich|,|negative|,"|RT @BrendanKKirby: If @JohnKasich hasn't wrapped up the mailman vote by the end of this debate, he ought to drop out. #GOPdebates #LZDebates|"
|Donald Trump|,|negative|,|Fox Debate commentators should be ashamed for the way they've treated Trump! #GOPdebates|
|Marco Rubio|,|negative|,"|RT @steven_br: God blessed our country, the Republican candidates....but NOT them democrats. -Rubio #Paraphrase #GOPDebates you... http://t_Ñ_|"
|John Kasich|,|negative|,"|Unless you're talking about our schools, air quality, water quality... #Kasich #GOPDebates  https://t.co/znljf0zJd9|"
|Ted Cruz|,|negative|,|Ted Cruz couldn't be president of his own tree fort #GOPDebates|
|Ted Cruz|,|negative|,|Ted Cruz needs to find a suit that fits. #GOPDebates|
|Ted Cruz|,|negative|,|#GOPDebates Cruz going to persecute religious liberty? Cool?|
|Marco Rubio|,|negative|,"|#GOPDebates #MarcoRubio is just so ""funny"". ha ha.|"
|Ted Cruz|,|positive|,"|RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ª___ª_ô #GOPDebate  #G_Ñ_|"
|Marco Rubio|,|negative|,"|Marco Rubio's ""blessed"" count: 87. #GOPDebates|"
|Marco Rubio|,|negative|,"|""The Democrats can't even find one."" Marco Rubio #GOPDebates #Hillary2015 #BernieRocks|"
|Ted Cruz|,|negative|,|RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates|
|Marco Rubio|,|negative|,|Rubio thinks the Republican Party is BFFs with God and the Democrats can just suck it as God hates them.  #GOPDebates|
|Marco Rubio|,|negative|,"|#GOPdebates Line of the night From Rubio ""God has blessed us with many candidates...Democrats can't even find one."" Too funny|"
|Marco Rubio|,|negative|,"|RT @SupermanHotMale: Dear Senator Rubio, God has nothing to do with the Republican party... Get it right. #GopDebates|"
|Marco Rubio|,|negative|,|Rubio claiming God made a mistake in making Democrats. #GOPdebates|
|Ted Cruz|,|negative|,"|RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates|"
|Ted Cruz|,|negative|,"|RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates|"
|Ted Cruz|,|negative|,|RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ?   I'm LOL at how you refuse to ask him questions! #GOPDebat_Ñ_|
|Donald Trump|,|positive|,"|RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates|"
|Donald Trump|,|negative|,|I DONT BELIEVE HIM AND THIS IS WHY ALL FACTS DONALD TRUMP DISS_Ñé by A DA RICAN on #SoundCloud? #np https://t.co/KlogXi5bJS #GOPDebates|
|Ted Cruz|,|negative|,"|RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates|"
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|John Kasich|,|positive|,"|You hear that, GOP candidates? Kasich said God wants America to succeed.  Too bad some of you, at least, wanted America to fail! #GOPDebates|"
|Ted Cruz|,|positive|,"|RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ª___ª_ô #GOPDebate  #GOPDebates|"
|John Kasich|,|positive|,"|RT @SalMasekela: Kasich, it may be the booze talking....but I think I like you man. #GOPDebates|"
|Donald Trump|,|positive|,|@megynkelly @FrankLuntz @realDonaldTrump @RealBenCarson stood out @jamiaw #GOPDebates|
|John Kasich|,|positive|,|I believe this is the first mention of human rights all night. Thx Kasich. #GOPDebates|
|John Kasich|,|positive|,"|Kasich, it may be the booze talking....but I think I like you man. #GOPDebates|"
|Donald Trump|,|negative|,"|I hope trump says, ""I don't talk to myself"" #GOPDebates|"
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,|#GOPDebates @megynkelly became the Republican version of @CandyCrowley tonight @TomiLahren @slone @CWforA @realDonaldTrump|
|Ted Cruz|,|negative|,"|""I stand against women, I stand for LIFE."" - Ted ""Pregnant Pause"" Cruz #gopdebates|"
|Ted Cruz|,|negative|,"|RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates|"
|Ted Cruz|,|negative|,|RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ?   I'm LOL at how you refuse to ask him questions! #GOPDebat_Ñ_|
|Ted Cruz|,|negative|,"|RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates|"
|Ted Cruz|,|negative|,|@AnnStokes55 @FoxNews @cruzcrew He's too Conservative. They can't let him talk. Stupid #GOPdebates|
|Ted Cruz|,|negative|,"|RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates|"
|Ted Cruz|,|negative|,|@Foxnews - Why has Cruz been disrespected? Why has Trump been disrespected. Seems Fox likes Rhinos these days! #GOPDebates|
|Ted Cruz|,|negative|,"|If you want to defend life, Cruz, make sure nobody dies during your administration if you're President! #GOPDebates|"
|Ted Cruz|,|negative|,"|Dear Ted Cruz, what do scriptures say about you lying about our very good President? That's what I thought #GopDebates|"
|Ted Cruz|,|negative|,"|Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates|"
|Donald Trump|,|negative|,"|Final question for #DonaldTrump your sons killed big game, Please comment on #CecilTheLion. #GOPDebates|"
|Ted Cruz|,|negative|,|Anyone who uses God's name for hate is a wolf in sheep's clothing. Matthew 23:1-15 #Cruz and #Huckabee are not men of God! #GOPDebates|
|Donald Trump|,|negative|,|Trump is going to claim God gave him a campaign contribution. #GOPDebates|
|Ted Cruz|,|negative|,"|Oh, Ted Cruz is still talking. I think I needed more ice cream #GOPdebates|"
|Ted Cruz|,|negative|,"|No one cares about your daddy issues, Cruz #GOPDebates|"
|Ted Cruz|,|negative|,|RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ?   I'm LOL at how you refuse to ask him questions! #GOPDebat_Ñ_|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|John Kasich|,|negative|,|Kasich had a strong start to the debate but lack of questions led him to fade into the background. #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates|
|Donald Trump|,|negative|,|@jamiaw @realDonaldTrump #GOPDebates see previous tweet|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Ted Cruz|,|negative|,|Ok now #foxnews not allowing @tedcruz to rebut!!  So not happy right now #GOPDebates|
|Ted Cruz|,|negative|,|RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ?   I'm LOL at how you refuse to ask him questions! #GOPDebat_Ñ_|
|Donald Trump|,|negative|,"|I guess they'll say the winner is Trump, because you know Trump is like the card games where something trumps another.  #GOPDebates|"
|Ted Cruz|,|negative|,|@FoxNews shutting @SenTedCruz out of debate. Has not spoken In 30 minutes. Has to beg them for a chance to say anything !   #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,|@jamiaw @realDonaldTrump #GOPDebates what's so funny about God and why the patronizing tone? Is it because media wants to demonize GOD?|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,"|RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates|"
|Ted Cruz|,|negative|,|RT @Sweetpea593: #GOPDebates they won't let #TedCruz speak!|
|Ted Cruz|,|negative|,|RT @libertywwnf: Finally a question for Cruz. Iranian deal terrible Russia cyber attack. Reagan made Iran release prisoners #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Ted Cruz|,|negative|,|RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ?   I'm LOL at how you refuse to ask him questions! #GOPDebat_Ñ_|
|Donald Trump|,|negative|,"|RT @SupermanHotMale: Dear Donald Trump, sniff a couple times, your head is in your ass #GopDebates|"
|Ted Cruz|,|negative|,|LOL Cruz wasn't allowed to jump in on that comment Christie made.  #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,|Yes he did @BernardGoldberg #GOPDebates. Not even a nice try lib!|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,|RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ª___ª_ô|
|Donald Trump|,|negative|,|RT @ericstonestreet: Trump has Cam hands. #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,|RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ª___ª_ô|
|Ted Cruz|,|negative|,|I can't believe Ted Cruz just referenced Reagan and the hostage release. Most people don't know about weapons for hostages.#GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Donald Trump|,|negative|,|RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ª___ª_ô|
|Ted Cruz|,|negative|,"|Cruz refers to terrible ""Obama-Clinton foreign policy"" of the past 6 years. Kerry has been SOS since 2/13. #GOPDebates #ClownCar  #clueless|"
|Ted Cruz|,|negative|,|RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ?   I'm LOL at how you refuse to ask him questions! #GOPDebat_Ñ_|
|Donald Trump|,|negative|,|RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ª___ª_ô|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
|Ted Cruz|,|negative|,|RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ?   I'm LOL at how you refuse to ask him questions! #GOPDebat_Ñ_|
|Ted Cruz|,|negative|,|RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates|
|Donald Trump|,|negative|,|RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_|
