|Donald Trump|,|negative|,"|RT @JRehling: #GOPDebate Donald Trump says that he doesn't have time for political correctness. How does calling women ""fat pigs"" save him _—_|"
|John Kasich|,|positive|,"|RT @JohnKasich: John Kasich helped Ohioans create 350,000 new jobs. He can do it for America. #GOPDebate http://t.co/kBzfBJyp2C|"
|Donald Trump|,|negative|,|Trump just said @JebBush is a true gentleman &amp; then they started violently 69ing. #GOPDebate|
|Donald Trump|,|negative|,"|RT @SnarkyDemo: What did the #GOPDebate teach us about a future President Trump?  America probably won_—Èt be safe, except if we_—Ère attacked _—_|"
|Donald Trump|,|negative|,|RT @palmaceiahome1: Trump should have told Megyn Kelly to go to HELL! #FoxNews #GOPDebate|
|Donald Trump|,|negative|,"|RT @realDonaldTrump: ""@stinger_inc: @realDonaldTrump  @megynkelly's behaviour at the #GOPDebate was astonishingly biased.""|"
|Marco Rubio|,|positive|,"|Republicans Debate Economics: Rubio Wins, Bush Falters, Huckabee Exaggerates http://t.co/mOlloaQhWQ #GOPdebate #knowmorenotless @GPNAPLang|"
|Donald Trump|,|negative|,"|RT @kraig4u: #GOPDebate  The order was to ""take out Trump"", but I wonder if FOX News was the one who took the ""order"" seriously. @HeidiL_RN|"
|Donald Trump|,|negative|,"|RT @AmyMek: We all owe @realDonaldTrump a huge thank you 4 exposing to the world_™•_@megynkelly, Chris Wallace, &amp; @FrankLuntz are true Rhinos!_—_|"
|Donald Trump|,|positive|,"|RT @libertyjibbet: Hey .@realDonaldTrump You know who didn't whine about ""unfair"" questions? @CarlyFiorina Grow a set why don't ya'. #GOPDe_—_|"
|Donald Trump|,|negative|,"|RT @DanScavino: .@MegynKelly, You failed the American people tonight.  You tried to make history, by destroying @realDonaldTrump. #KellyFai_—_|"
|Marco Rubio|,|positive|,|RT @TeamMarco: Marco nailed it on abortion. We must protect life. #GOPDebate http://t.co/Nn6S7dO22J|
|Donald Trump|,|negative|,|@megynkelly @BretBaier @foxnews WTF was up with Chris Wallace attacking #Trump2016 on bankruptcy then giving Rubio a softball? #GOPDebate|
|Donald Trump|,|negative|,"|RT @VH1: Honestly, Donald Trump you were ALL types of petty at last night's #GOPDebate _™…ê --&gt; http://t.co/QxdoeMfuqO http://t.co/mcr6lrJh2h|"
|Donald Trump|,|negative|,|Trump gloating abt buying GOP+Dem pols &amp;them doing his bidding IS my 2000s Billionaire caricature MyaCash #GOPDebate https://t.co/5spmU3csIc|
|Donald Trump|,|negative|,|RT @DrMartyFox: #Trump Wins Drudge  Debate Poll   __ç´Ùè By A Landslide   #TedCruz #2   #GOPDebate #PJNET_™ö__™öÙ   _…•´Ùè http://t.co/YUh6j7QqHA http://_—_|
|Donald Trump|,|positive|,"|#Trump is right about @megynkelly but really needs to study Matthew 7, verses 3-5. #GOPDebate  https://t.co/ygNprhiehV|"
|Donald Trump|,|negative|,"|RT @NancyLeeGrahn: The cheers from #GOPDebate  audience afterTrump defiantly named @Rosie as the woman he called ""Fat Pig"" were the voices _—_|"
|Donald Trump|,|negative|,"|RT @JohnKasich: Hey @RealDonaldTrump, if you're still looking to chip in, check out http://t.co/dy8KnZ122T  #GOPDebate|"
|Donald Trump|,|negative|,|RT @oftenimprudent: I wish we could teach teenage girls to love themselves as much as Donald Trump loves himself. #GOPdebate|
|Donald Trump|,|positive|,|RT @DanScavino: #GOPDebate Winner! Drudge 50% (187K) @realDonaldTrump  TIME 46% (25K) @realDonaldTrump  FOXSD 49% @realDonaldTrump http://t_—_|
|Donald Trump|,|negative|,|#GOPDebate @FoxNews @realDonaldTrump  in1996 you called @billclinton a two timing slut.  Do you stand by that statement!?|
|Marco Rubio|,|positive|,|IMHO #GOPDebate  winners #MarcoRubio #Kasich #DonaldTrump  Losers #ScottWalker #RandPaul #BenCarson  All others were completely forgettable|
|John Kasich|,|positive|,|RT @JohnKasich: SMALLER GOVT: Ohio government payroll is smaller than it's been in 3 decades. http://t.co/IGfIF4J1TT #GOPDebate http://t.co_—_|
|Donald Trump|,|negative|,|@theblaze The REAL war on women!@realDonaldTrump @megynkelly @rushlimbaugh #GOPDebate @AnnCoulter|
|Donald Trump|,|negative|,|RT @AllThingsFlynn: This Trump vs. Fox News conflict is quite the conundrum. It_—Ès like the personification of Greed vs. Hate. Who do I root_—_|
|Marco Rubio|,|positive|,"|#rubio still my preference but i can see point of his critics over opportunism, inconsistency #gopdebate|"
|Donald Trump|,|positive|,|Did @realDonaldTrump ever tell @megynkelly to go wait in the car? Her bad attitude suggests it. #WarOnWomen #GOPDebate|
|Donald Trump|,|negative|,|RT @Roy___Rogers: @KnucklDraginSam @GOP @realDonaldTrump @yobynnad1127 AMEN! #Trump2016 #WakeUpAmerica #GOPDebate #tcot #stoprush http://t._—_|
|Donald Trump|,|negative|,|RT @zzcrane: Me watching the Donald Trump bandwagon pass.  #tlot #tcot #GOPDebate http://t.co/wvQlSxgmCL|
|Ted Cruz|,|negative|,|RT @kesgardner: All Ted Cruz does is attack other Republicans. #GOPDebate|
|Donald Trump|,|negative|,"|RT @larhunter: If Donald Trump wins the election, then we'll know we're on the Biff-stole-the-almanac timeline. #GOPDebate|"
|John Kasich|,|positive|,"|RT @JohnKasich: John Kasich is ready to lead. Join the team, Claire!: http://t.co/dy8KnZ122T   #GOPDebate https://t.co/KnWmIDeqtY|"
|Donald Trump|,|negative|,"|RT @WhitneyNeal: Trump has yet to give a single, evidence-based answer to a direct question about policy. That should frighten you. #GOPDeb_—_|"
|Donald Trump|,|negative|,"|RT @IcarusPundit: Donald Trump_—Ès closing statement is every dinner conversation had at The Villages, ever. #GOPDebate|"
|Donald Trump|,|negative|,"|RT @mrskimcam: Trump just said the U.S. is stupid, so let's vote him President. WTF people. #GOPDebate|"
|John Kasich|,|positive|,|So excited for @johnkasich #GOPDebate #Kasich4Us #Republicandebate #kasich2016 been waiting for 20 years!!|
|Donald Trump|,|negative|,|Hey look it's my feelings about Donald Trump summed up in one gif #GOPDebate http://t.co/zjWUGwj9Hz|
|Marco Rubio|,|negative|,|RT @TheBaxterBean: Marco Rubio Briefly Backed Immigration Reform Then Privately Berated DREAMers http://t.co/We77QdT3Kt #GOPDebate http://t_—_|
|Donald Trump|,|negative|,|RT @kesgardner: Trump is a lunatic. #GOPDebate|
|Ted Cruz|,|positive|,"|Cruz has class &amp; truth, that gets my vote! #GOPDebate|"
|Donald Trump|,|negative|,"|RT @kesgardner: AssClown: I'm the only reason anyone is even talking about illegal immigration. Keep digging, Donald! #GOPDebate|"
|Donald Trump|,|negative|,"|RT @kesgardner: Hi Fox panel, can you just ask Donald every single question? Hand him a shovel while you're at it so he can keep digging. #_—_|"
|Donald Trump|,|positive|,|#GOPDebate #Trump is Breaking Records! So what he's not a polished Politician. Makes me love him even more.  https://t.co/TgOwCHxf3x|
|Donald Trump|,|negative|,|Why are all the Trump accessory women wearing the same shoes?!  #GOPDebate http://t.co/Xz4zc1Lt8N|
|Donald Trump|,|negative|,|And Donald Trump is an absolute nut! So entertaining LOL #GOPDebate|
|Donald Trump|,|negative|,|RT @DanScavino: .@MegynKelly trying 2show up @realDonaldTrump w @FoxNews. Trying 2take him down. Trying 2destroy him. Not happening. #Kelly_—_|
|Donald Trump|,|negative|,|I give him a e for his big ego. #GOPDebate A's are earned for excellence. Rhymes with rump.|
|Marco Rubio|,|positive|,"|RT @NRO: ""@marcorubio got the best reviews, and deserved them."" Read more of our #NREditorial recap of the #GOPDebate ---&gt; http://t.co/sTzw_—_|"
|Donald Trump|,|negative|,|Trump changed his mind on supporting PARTIAL BIRTH ABORTION because a friend changed their mind on aborting &amp; had a great kid. #GOPDebate|
|Donald Trump|,|negative|,"|RT @lesleyabravanel: Trump sycophants want to know what @megynkelly's ""hidden agenda"" was last night. Answer is simple: it's called a vagin_—_|"
|Donald Trump|,|negative|,|Donald Trump is a really nasty piece of work. Hope he disappears quickly. #GOPDebate|
|Donald Trump|,|negative|,"|RT @pattonoswalt: If Trump is against ""p.c. culture,"" I'm suddenly 100% for it. Not even kidding. What a howling shit-cave of a human. #GOP_—_|"
|Donald Trump|,|negative|,"|RT @Davante_R: Women that would be offended by Trumps ""Misogyny"" most certainly don't vote Republican.  Find a new fake issue Faux News.  #_—_|"
|Donald Trump|,|negative|,|If #DonaldTrump donates to U..He can call in a favor years later?? Sounds like #TheGodfather NOT #POTUS Thats legal? #GOPDebate #GOPClownCar|
|Donald Trump|,|negative|,"|RT @kesgardner: If politics can be even partially rational, Trump's campaign for the GOP nomination just ended. #GOPDebate|"
|Ted Cruz|,|negative|,|RT @maureenjohnson: Ted Cruz is going to personally take away your telescope and try you as a witch. #GOPDebate|
|Donald Trump|,|positive|,|@realDonaldTrump You killed it last night at the #GOPDebate glad to have some that cares for America  #MakeAmericaGreatAgain|
|Marco Rubio|,|negative|,|RT @TheBaxterBean: Yes Marco Rubio Actually Said The Iraq Invasion 'Was Not A Mistake' http://t.co/xRowKHyMm1 #GOPDebate http://t.co/vjMjdM_—_|
|Marco Rubio|,|negative|,|RT @TheBaxterBean: Marco Rubio Voted Against Unemployment Benefits Even Though Florida Needs Them Most http://t.co/2i6UolSctj #GOPDebate ht_—_|
|Donald Trump|,|negative|,|RT @3ChicsPolitico: Donald Trump insulted @megynkelly and ALL women and not one man on stage confronted him. None of them are worthy to be _—_|
|Donald Trump|,|negative|,"|RT @jjauthor: @learjetter, I was waiting for @megynkelly to ask @realDonaldTrump, ""When did you stop beating your wife?"" #GOPDebate http://_—_|"
|Donald Trump|,|negative|,"|Paul Krugman sums up what happended last night: ""One of our two major parties has gone off the deep end"" http://t.co/gkubEM7gE7 #GOPDebate|"
|Donald Trump|,|negative|,|RT @AnthonyMarlowe: #Trump #Video It cost 4 times more than the $700M it would've if it were being managed by @realDonaldTrump #GOPDebate h_—_|
|Donald Trump|,|negative|,|RT @proginosko: Prediction: in the final #GOPDebate Donald Trump will tear off his #MissionImpossible mask to reveal a smirking Jon Stewart.|
|Ted Cruz|,|negative|,|RT @kesgardner: Ted Cruz is angling himself to be a slightly less loony version of Donald Trump. #GOPDebate|
|Donald Trump|,|negative|,|Meet the new darling of the left †—  Megyn Gotcha Kelly. #GOPDebate @FoxNews #DonaldTrump #MegynKelly|
|Donald Trump|,|negative|,|#GOPDebate: a lesson for coming months: quality and not quantity in words &amp; time for tangible and believable propsals http://t.co/YHvNoEinyi|
|Donald Trump|,|negative|,"|RT @TUSK81: Not one candidate spoke up against Trump's mass-deportation plan, &amp; not one condemned his racist comments. Latinos won't forget_—_|"
|Donald Trump|,|positive|,|Donald is my hero.   #GOPDebate http://t.co/9ZZFLChJQO|
|Donald Trump|,|positive|,|RT @JohnAmato: I actually agree with @AndreaTantaros on something. She said @realDonaldTrump didn't hurt himself in #GOPDebate and I concur.|
|Donald Trump|,|negative|,|donald trump... #whatajoke #GOPDebate|
|John Kasich|,|positive|,|RT @JohnKasich: Creating jobs is our greatest moral purpose because they strengthen our families &amp; communities. #GOPDebate http://t.co/80Xe_—_|
|Ted Cruz|,|positive|,"|RT @nevagphx1: @CarlyFiorina Magnificent at the first #GOPDebate. I support Ted Cruz as POTUS, but would support you as running mate or POT_—_|"
|John Kasich|,|positive|,|Kasich the clear standout among #GOPDebate cannon fodder. But his record contradicts statements on LGBT acceptance: http://t.co/YNucKULnjV|
|Donald Trump|,|negative|,|RT @NewsWriter2: So we have Americans getting beheaded overseas and @megynkelly is worried whether @realDonaldTrump calls Rosie O'Donnell f_—_|
|Donald Trump|,|positive|,"|RT @1216BJ: #GOPDebate: Carly Fiorina Dominates Social Media, Even Beating Out Trump - Fox Nation http://t.co/VUeEveRdDy|"
|Donald Trump|,|negative|,"|RT @vivigold197: @realDonaldTrump: misogynist, ignorant, xenophobic and greedy: another proof that money does not buy class. #GOPDebate #GO_—_|"
|Donald Trump|,|positive|,|RT @WayneDupreeShow: Disagree all you want  #GOPDebate was hit job on @realDonaldTrump and calculated mute job on @SenTedCruz @RealBenCarso_—_|
|Donald Trump|,|positive|,|I actually agree with @AndreaTantaros on something. She said @realDonaldTrump didn't hurt himself in #GOPDebate and I concur.|
|Donald Trump|,|negative|,|RT @deray: Trump literally said that he donates to politicians and then calls them later to get what he wants. He literally just said that._—_|
|Donald Trump|,|positive|,"|#GOPDebate Debate was good once they quit throwing crap at @realDonaldTrump and got substantive.  Candidates handled the ""gotcha"" questions.|"
|Donald Trump|,|positive|,|So who watched the GOP Debate last night and saw Trump #DonaldTrump #GOPDebate @realDonaldTrump #TrumpForPresident|
|Donald Trump|,|negative|,|RT @3ChicsPolitico: Trump calling @megynkelly a bimbo is reprehensible. This is about choosing a candidate for president NOT the Jerry Spri_—_|
|Donald Trump|,|negative|,|RT @TeaTraitors: #GOPDebate was still Clown Show! I'm glad Head Clown Trump helping destroy GOP. http://t.co/88QwTnPuIR|
|Donald Trump|,|positive|,|NOT A FAN OF #FoxNews @megynkelly but she deserves better than to be called BIMBO by #lDonaldTrump for doing her job  #GOPDebate #UniteBlue|
|Donald Trump|,|negative|,"|Hey .@realDonaldTrump You know who didn't whine about ""unfair"" questions? @CarlyFiorina Grow a set why don't ya'. #GOPDebate|"
|John Kasich|,|negative|,|John Kasich seems like a decent guy shame he'll drowned out by the loonies in the #GOP #GOPDebate|
|Donald Trump|,|negative|,|RT @feministabulous: My feelings about Trump after #GOPDebate: http://t.co/bKuz2OiamE|
|Ted Cruz|,|positive|,|RT @WAGNERGIRLE: Thank you @tedcruz for speaking out on #govermentcartel   #MakeAmericaGreatAgain  #SecureTheBorder #GOPDebate http://t.co/_—_|
|Donald Trump|,|positive|,|Which candidate really likes hugs? The one word that defined each one's #GOPDebate http://t.co/RGHrEnzEwI http://t.co/rZZzG0m3P0|
|John Kasich|,|negative|,"|RT @HRC: .@JohnKasich said he_—Èd love his daughters if they were gay, but his voting record says otherwise #GOPDebate http://t.co/qWNQMbLZ5d|"
|Donald Trump|,|negative|,"|RT @MilesOrionFeld: ""Are you not entertained?!?!?!"" Then #Trump throws a severed head into the crowd. #GOPDebate|"
|Ted Cruz|,|negative|,"|RT @ThatChrisGore: I'm not really sure about President, but Ted Cruz would make an excellent Marvel villain. #GOPDebate #TedCruz #Marvel|"
|Donald Trump|,|negative|,|Donald Trump: Reagan Was A Con Man Who Couldn't 'Deliver The Goods' | ThinkProgress #GOPDebate http://t.co/LHmRKxWvcI|
|Ted Cruz|,|positive|,|RT @JGalt9: Love that Cruz introduced a bill to strip citizenship from Americans who join ISIS  #GOPDebate http://t.co/MylrLV0U7e|
|Donald Trump|,|negative|,"|RT @Anergo_Teacher: Seriously, #Trump is dangerous for the whole world. #GOPDebate|"
|Donald Trump|,|negative|,|Credit where credit is due - I was shocked #SHOCKED by Trump's cogent health care debate response #GOPdebate  https://t.co/Mdfg53UfaZ|
|Donald Trump|,|negative|,|@ElianaBenador @PoliticalShort @Samlove0313Love @_AndyBryant @ebenjones @mjgranger1 #GOPDebate Trump too selfish &amp; immature to have power.|
|Marco Rubio|,|positive|,|Really thought @marcorubio had a solid performance last night! #GOPDebate|
|Donald Trump|,|negative|,"|RT @Writeintrump: Hey Megan Kelly, ask Kelly Osbourne how attacking me this week worked out for her.  #GOPDebate|"
|Ted Cruz|,|positive|,|RT @megynkelly: .@tedcruz gets powerful response from @FrankLuntz focus group. #KellyFile #GOPDebate|
|Donald Trump|,|negative|,"|That pose is SO awkward. Who in the hell did she work with?  She's stiff, not natural. Kinda like the #GOPDebate last night. @Pissed_Pat|"
|Ted Cruz|,|positive|,|RT @RickCanton: #CruzCrew - the outsider. Always tells the truth. Honors commitments. #GOPDebate http://t.co/WHEoRxlcid|
|Ted Cruz|,|positive|,|RT @thecjpearson: Called it. #GOPDebate #2016 #CruzToVictory http://t.co/P5JEm3cfpW|
|Donald Trump|,|positive|,|Trumptastic #GOPDebate|
|Donald Trump|,|negative|,"|Re #GOPDebate: Sure, it's all fun and games until one of these wackos has his finger on the big red button. http://t.co/ndgrhvpB4I|"
|Ted Cruz|,|positive|,|RT @bodybynance: Absolutely! I have authored Kate's law. The leader of our OWN party BLOCKED Kate's law #CruzCrew #GOPDebate http://t.co/84_—_|
|Donald Trump|,|negative|,|Trump should have told Megyn Kelly to go to HELL! #FoxNews #GOPDebate|
|Donald Trump|,|negative|,|RT @Ben_Elder1155: Donald Trump to Rand Paul tonight. #GOPDebate http://t.co/jV4yfOv7xZ|
|Donald Trump|,|negative|,"|Although the occasional dick, @realDonaldTrump sure knows how to keep these political debates alive and exciting. #GOPDebate|"
|Marco Rubio|,|negative|,"|RT @Writeintrump: #GOPDebate After Party Update:  Rubio, Cruz, and Bush are huddled in the corner speaking Spanish. I think they're plottin_—_|"
|Ted Cruz|,|positive|,|RT @tedcruz: A great #GOPDebate discussing issues important to the American people: https://t.co/WeMKfA9vLN Join our fight: https://t.co/xV_—_|
|Donald Trump|,|negative|,|hadiyah: Somebody needs to get the water off the stage before Trump and Paul start tossing drinks at each other. #GOPDebate|
|Donald Trump|,|negative|,"|@kesgardner Agreed. Still, he's the one everyone is talking about. #mystified #GOPDebate|"
|Donald Trump|,|negative|,|RT @pattonoswalt: Donald Trump's views on immigration are based solely on the first 8 minutes of SCARFACE. #GOPDebate|
|Donald Trump|,|negative|,|Maybe if we should paying attention to every little thing #DonaldTrump sez....he's not a novelty anymore!  #GOPDebate #GOPClownCar|
|Donald Trump|,|negative|,|Trump's lead shows just how low the Bar is for GOP Nomination &amp; speaks to Base approval of their elected leaders! #GOPDebate #UniteBlue #P2|
|Ted Cruz|,|positive|,|#Winning #CruzCrew _™…_ Keep It Up! #TedCruz2016 #GOPDebate  https://t.co/uR7q4KjRfx|
|Donald Trump|,|positive|,|RT @nerdist: Trump's really great in Orange is the New Orange #GOPDebate|
|Donald Trump|,|negative|,|RT @TheFriddle: Trump: Mexico!!!  Rubio: Majority of illegals aren't Mexican.  That's what grandstanding vs understanding real issue looks _—_|
|Donald Trump|,|negative|,|RT @weeklystandard: .@realDonaldTrump is looking more like Bernie Sanders - on the issues http://t.co/bzKnuXxObk #GOPDebate http://t.co/dxx_—_|
|Donald Trump|,|positive|,"|#Trump2016 #GOPDebate The Illuminati want him out, but he will win the same http://t.co/2kVlxWB9Kd http://t.co/zyCvnY4NOq|"
|Ted Cruz|,|positive|,"|RT @PamelaGeller: LOVE CRUZ! ""If you join ISIS you are signing  your death warrant."" Go Ted go! Anyone that joins ISIS loses their citizens_—_|"
|Donald Trump|,|negative|,|RT @hilcox18: Donald Trump is Drunk Uncle #GOPDebate http://t.co/fcn61e8e3w|
|Ted Cruz|,|positive|,|RT @jonmcclellan: Watch @TedCruz strong closing statement at the #GOPdebate: Video: https://t.co/kQlgCBaV7p #CruzCrew|
|John Kasich|,|negative|,"|Retrospect #gopdebate USA needs someone #conservative, confident,respectfully listens, not arrogant @rushlimbaugh says @Fiorina @Kasich|"
|Donald Trump|,|negative|,|@realDonaldTrump ur complaining so much about being targeted but do u think that when ur president u won't be targeted? #GOPDebate|
|Donald Trump|,|negative|,|which is NOT fair and balanced #GOPDebate|
|Ted Cruz|,|negative|,|RT @bazecraze: Ted Cruz looks like someone put a suit on a sigh. #GOPDebate|
|Donald Trump|,|positive|,|@realDonaldTrump treated @RandPaul like the little gnat he is.  #GOPDebate #tcot #trump #MakeAmericaGreatAgain #GoTrump|
|Donald Trump|,|negative|,|RT @nerdist: Trump constantly looks like he's trying to push out a fart. #GOPDebate|
|Donald Trump|,|negative|,"|""This was more of an inquisition than it was a debate"" says Sen Graham about Fox News moderators questioning @realDonaldTrump at #GOPDebate|"
|Marco Rubio|,|positive|,|Amazing! Marco Rubio schools @ChrisCuomo on when life begins: https://t.co/PrKLk6X4Ji #ProLife #GOPDebate #TCOT|
|Donald Trump|,|negative|,"|RT @StudyingLiberty: The man who wants to take on Iran, Russia, and China can't even handle a few tough debate questions by Megyn Kelly. #G_—_|"
|Donald Trump|,|positive|,|RT @DanScavino: .@realDonaldTrump wins 1st #GOPDebate! #MakeAmericaGreatAgain #Trump2016 #TeamTrump #TrumpForPresident _™ö__™öÙ http://t.co/2P8dW_—_|
|Donald Trump|,|negative|,"|RT @RadioFreeTom: Look, Trumpkins, your hero didn't even win the steak knives last night, know what I'm sayin' here? #GOPDebate|"
|Donald Trump|,|negative|,"|RT @ShadowBard: American women take note: When @@realDonaldTrump justified his piggish attacks on women at the #GOPDebate, not 1 man on sta_—_|"
|Donald Trump|,|negative|,|Here is another one! Poor Frank is taken a beating_™…© LOL!_™…ä_™…ä_™…ä #GOPDebate @realDonaldTrump  https://t.co/FfkuAoetTM|
|Donald Trump|,|negative|,"|#HalffullHalfMT? @FoxNews moderators prep #GOPDebate 4whats coming? Abc nbc CNBC cnn  willB more Nasty, #youvebeentargeted @realDonaldTrump|"
|Donald Trump|,|positive|,"|RT @becca0mae: I don't know who won the debate, but @Writeintrump definitely won the award for ""best #GOPDebate live tweeting""|"
|Donald Trump|,|negative|,|RT @ThePatriot143: Let me help @FoxNews they wanted proof from Trump RE: Illegal Mexican Criminals #GOPDebate http://t.co/6yqBHhngsE http:/_—_|
|Marco Rubio|,|negative|,"|RT @JillStanek: ""I think future generations will look back and call us barbarians for killing millions of babies."" ~@MarcoRubio #GOPDebate _—_|"
|Marco Rubio|,|positive|,|RT @lilwolf30: Rubio has spoken the #truth! #WakeUpAmerica #GOPDebate http://t.co/Cl2BuZXQYZ|
|Donald Trump|,|negative|,"|RT @MSchmidtRTD: Va. GOP leaders praise debate performances. Trump's, not so much. http://t.co/Ul5pgAq4UH #Election2016 #GOPDebate|"
|Ted Cruz|,|positive|,"|@SteveDeaceShow Since Ronald Reagan, @tedcruz is definitely the nominee #Conservatives have been waiting for!  #tcot #GOPDebate #CruzCrew|"
|Donald Trump|,|negative|,"|RT @_HankRearden: Well, so much for Krauthammer's theory about the 'collapse of Trump' lol. #GOPDebate #Trump2016 http://t.co/xtMDUbZGnj|"
|Donald Trump|,|positive|,|RT @DanScavino: 2015 #GOPDebate Winner? Time has @realDonaldTrump leading with 42%.  #Trump2016 #MakeAmericaGreatAgain _™ö__™öÙ http://t.co/dOckS_—_|
|Donald Trump|,|negative|,|@realDonaldTrump has issues with women 4 ex wives &amp; a daughter -Obama has 2 daughters 1 wife &amp; is Very Respectful #gopdebate #msnbc #cnn|
|Marco Rubio|,|positive|,"|I was pretty impressed by Rubio, Kasich, and Cruz in the primetime debate last night. #GOPDebate|"
|Donald Trump|,|negative|,|RT @stephenmengland: Just read @realDonaldTrump's early morning Twitter rants. . .there are reasons why it's not recommended to mix drugs a_—_|
|Donald Trump|,|negative|,|I'm quite certain that the @realDonaldTrump is working for @HillaryClinton. It is his mission to get her elected.  #GOPDebate|
|Donald Trump|,|positive|,|RT @blondieforkeeps: @Koolmoe21 I want a #trump for president shirt!!! #GOPDebate|
|Donald Trump|,|positive|,|RT @rabite: The winner is clear: @realDonaldTrump #GOPDebate http://t.co/w2gxqowO4P|
|Donald Trump|,|positive|,|RT @JaxT0520: Done with @FoxNews after last nights #GOPDebate @megynkelly showed her true colors but @realDonaldTrump shined! #Trump2016|
|Ted Cruz|,|positive|,|#GOPDebate: Ted Cruz_—Ès Precious Daughters Steal The Show: There were certainly someÎ__—“did they really just say ... http://t.co/jzlh4Lrzh4|
|Donald Trump|,|negative|,|RT @lesleyabravanel: My girl Hillary Clinton whips and nae naes like nobody's business. That's why Trump had to pay her to come to his wedd_—_|
|Donald Trump|,|negative|,|Absolutely terrifying. #Trump #GOPDebate http://t.co/m2leGhw8fJ|
|John Kasich|,|positive|,|Kasich making a better showing so far than I thought he would #GOPDebate|
